CompoundName,ModelID,EC50,LowerAsymptote,UpperAsymptote,Slope,MinimumDose,MaximumDose,DoseUnit
CIL56,ACH-000912,0.2502919540913956,0.1380290408480431,1.01,-6.4458459501372625,7.6e-5,2.5,uM
CIL56,ACH-000914,0.2119445870390493,0.020078261537206966,0.97492163903211,-4.502658039841314,7.6e-5,2.5,uM
CIL56,ACH-000915,1.640522181695197,4.2659599300816906e-4,1.0099999999847986,-8.758869143393783,7.6e-5,2.5,uM
CIL56,ACH-000917,0.9178470886902783,0.019644476073310414,0.9903526832510704,-8.505148495574387,7.6e-5,2.5,uM
CIL56,ACH-000918,0.9057119478996045,0.003120542327895696,0.9910988701573704,-4.878148344970242,7.6e-5,2.5,uM
CIL56,ACH-000920,0.13587450478533913,0.009695424579536809,1.0062216962250286,-6.752890268355029,7.6e-5,2.5,uM
CIL56,ACH-000922,0.5336013565053134,0,1.01,-2.078317545888223,7.6e-5,2.5,uM
CIL56,ACH-000924,0.003467374641148035,1.01,1.01,-0.13931902154666567,7.6e-5,2.5,uM
CIL56,ACH-000926,1.1243182344950824,0,1.01,-2.3637133570657,7.6e-5,2.5,uM
CIL56,ACH-000935,0.23472006153113292,0.1046389349876506,1.01,-8.027124916228123,7.6e-5,2.5,uM
CIL56,ACH-000937,0.10356742939934394,0.0043896338149052834,1.01,-3.1355863095504417,7.6e-5,2.5,uM
CIL56,ACH-000938,0.22359141967128326,0.018891065739576617,1.01,-9.30772229701271,7.6e-5,2.5,uM
CIL56,ACH-000941,0.3313529929068604,0.9051738344681992,1.01,-17.7093258813937,7.6e-5,2.5,uM
CIL56,ACH-000942,0.6602031803065798,0.3118876584910093,1.0021869270374872,-21.164483374065583,7.6e-5,2.5,uM
CIL56,ACH-000945,0.24535366303825762,0.0862519900273303,1.01,-3.6661318385986785,7.6e-5,2.5,uM
CIL56,ACH-000946,0.43429300694338013,0.24686167867592904,1.01,-1.8036621349124085,7.6e-5,2.5,uM
CIL56,ACH-000947,0.28479331274263525,0.10291076392910033,1.01,-32.68283611396852,7.6e-5,2.5,uM
CIL56,ACH-000948,1.9430336903842482,2.1084044487247372e-5,1.0099984821401566,-13.127647134137185,7.6e-5,2.5,uM
CIL56,ACH-000950,1.4589229557615577,0,1.01,-4.458908748807437,7.6e-5,2.5,uM
CIL56,ACH-000953,0.15669994664230102,0.013111903333471786,0.8454073940513047,-23.821915653532574,7.6e-5,2.5,uM
CIL56,ACH-000955,1.6409933308556348,0.011172760739278313,1.0099999999342657,-5.8391999111886275,7.6e-5,2.5,uM
CIL56,ACH-000956,1.3811554362467964,0,1.01,-5.3752473422151645,7.6e-5,2.5,uM
CIL56,ACH-000957,1.3896723967731834,0.02203410289916063,1.0099999974519047,-6.42017318825517,7.6e-5,2.5,uM
CIL56,ACH-000958,1.5046563354815683,0,1.01,-3.4274787239365483,7.6e-5,2.5,uM
CIL56,ACH-000960,0.1620943738840393,0.12345980753233204,1.01,-195.9187462146007,7.6e-5,2.5,uM
CIL56,ACH-000961,1.9745320247079587,4.671603929371501e-4,1.009999999988767,-14.44117307019222,7.6e-5,2.5,uM
CIL56,ACH-000963,0.41037534556705285,0.2437573192598026,0.95628179777422,-8.651040672761313,7.6e-5,2.5,uM
CIL56,ACH-000965,0.20402654333267412,0.01786247460681329,1.01,-6.696645016945357,7.6e-5,2.5,uM
CIL56,ACH-000966,0.30438683013458573,0.09160601348114218,1.01,-71.62069807382372,7.6e-5,2.5,uM
CIL56,ACH-000967,1.0867785410236255,0,1.01,-2.6104026557584383,7.6e-5,2.5,uM
CIL56,ACH-000969,1.3916043674177119,0.009351716688361909,1.01,-3.910822688493921,7.6e-5,2.5,uM
CIL56,ACH-000970,0.6416963630651423,0,0.9625771175305792,-2.2227017166676757,7.6e-5,2.5,uM
CIL56,ACH-000971,2.1741684772566705,0,1.01,-24.291911866684583,7.6e-5,2.5,uM
CIL56,ACH-000972,1.6115959304566974,0.007924547185824943,1.0099999999829516,-9.83400942739737,7.6e-5,2.5,uM
CIL56,ACH-000973,1.6639101006430936,3.345972396832304e-6,0.995293792235296,-7.034800596080023,7.6e-5,2.5,uM
CIL56,ACH-000974,1.933836696515422,0.09877886403111708,1.009999999913929,-12.804449104231,7.6e-5,2.5,uM
CIL56,ACH-000976,0.3057027224769234,0.1419641664248706,1.01,-26.632125586530467,7.6e-5,2.5,uM
CIL56,ACH-000983,0.9462490542757352,0.006397624375722342,1.0099999974897396,-7.356550097563183,7.6e-5,1.2,uM
CIL56,ACH-000984,0.23024265801640095,0.9252742805274572,1.0099999999132423,-19.221343082895817,7.6e-5,2.5,uM
CIL56,ACH-000985,1.8099802745630456,0.02539313184869855,1.0099999997815332,-24.193426161542497,7.6e-5,2.5,uM
CIL56,ACH-000986,0.38480258688542723,0.9272712549926226,1.00999999997397,-16.157770189414613,7.6e-5,2.5,uM
CIL56,ACH-000989,1.1429438524720543,0.10718322978332434,0.996081154125791,-5.0367837729521066,7.6e-5,2.5,uM
CIL56,ACH-000990,1.8607027852733196,0.05267507909401176,1.0099999999892582,-21.853475067616937,7.6e-5,2.5,uM
CIL56,ACH-000995,1.2525614938663183,0,0.9858771721834494,-4.212208008968274,7.6e-5,1.2,uM
CIL56,ACH-000996,0.4160691408356989,0,1.01,-2.1112998418383806,7.6e-5,1.2,uM
CIL56,ACH-000998,0.038510494034672084,0.8991893092346865,1.01,-2.95425700059338,7.6e-5,2.5,uM
CIL56,ACH-001023,0.7678445714218322,0.009414723238625472,1.01,-11.905042298181268,7.6e-5,2.5,uM
CIL56,ACH-001039,0.5538810170639671,0.06858403469431654,1.01,-4.748106031448728,7.6e-5,2.5,uM
CIL56,ACH-001061,1.8572717616399277,0.038155322154309376,1.009999999925593,-23.071249005732795,7.6e-5,2.5,uM
CIL56,ACH-001063,1.6279403317438574,0.02744683743753788,1.01,-7.906925152154843,7.6e-5,2.5,uM
CIL56,ACH-001129,0.2138084586541998,0.21742830846872083,1.01,-5.359430685918753,7.6e-5,2.5,uM
CIL56,ACH-001306,0.1743574457682718,0.05904499197015735,0.9612162190244892,-2.501863924930468,7.6e-5,2.5,uM
CIL56,ACH-001307,0.08039101085138052,0.031198006822479227,1.01,-3.878403883702909,7.6e-5,2.5,uM
CIL56,ACH-001321,1.388807178915152,0.007522530771828437,1.0099999999890796,-7.665709938685649,7.6e-5,2.5,uM
ERASTIN,ACH-000002,5.983849084185426,0.2762466410864446,1.01,-3.970373292631363,0.002,66,uM
ERASTIN,ACH-000004,2.451024644083379,0.0353113817933855,1.01,-2.051527473687306,0.002,33,uM
ERASTIN,ACH-000005,33.044122403016694,5.188005905256947e-8,1.0099978993020744,-1.7035809042364427,0.002,66,uM
ERASTIN,ACH-000007,6.322798232336581,0.09257243420586352,1.01,-5.2384076633872425,0.002,66,uM
ERASTIN,ACH-000008,28.440628912447973,1.01,1.01,-0.07591527154567357,0.002,66,uM
ERASTIN,ACH-000009,4.736041684861886,0.42549185272704393,1.0050938997983931,-4.039395082421374,0.002,66,uM
ERASTIN,ACH-000012,2.322413904009611,0.22318764141773503,1.005027937171367,-2.2714942598244714,0.002,66,uM
ERASTIN,ACH-000013,2.094519698867349,0.05736890495556439,1.01,-4.447154987073213,0.002,66,uM
ERASTIN,ACH-000014,34.23675326592593,0,1.0061152635818542,-1.256828586076903,0.002,66,uM
ERASTIN,ACH-000015,2.5147443930758957,0.07839433559833245,1.01,-1.567859062233459,0.002,66,uM
ERASTIN,ACH-000017,4.913894220589825,0.5387143962338152,0.8,-3.0767787507606204,0.002,66,uM
ERASTIN,ACH-000018,2.279188086251952,0.11704562833721438,0.9580624568279362,-30.554704400502757,0.002,33,uM
ERASTIN,ACH-000019,1.7473610418650456,0.5510651043760466,1.01,-2.396482605559504,0.002,66,uM
ERASTIN,ACH-000022,4.9003104473554915,0.4438336672155479,1.01,-29.79836060945196,0.002,66,uM
ERASTIN,ACH-000023,23.615733058373397,0.7031358497211524,1.01,-1.1555622558118794,0.002,66,uM
ERASTIN,ACH-000027,5.609996082715533,0.04991717647898491,1.01,-52.71416869034547,0.002,66,uM
ERASTIN,ACH-000028,0.002341851644699022,1.01,1.01,1e-5,0.0081,8.3,uM
ERASTIN,ACH-000030,7.1735959123511455,0.6062642345537789,1.01,-1.8548552705666652,0.0041,66,uM
ERASTIN,ACH-000032,0.4833523581523901,0.35359949899987225,0.9904603283946488,-1.0158605726681074,0.002,66,uM
ERASTIN,ACH-000035,2.485625829689628,0.04096985389554342,0.9701159834775906,-5.583184951155667,0.002,66,uM
ERASTIN,ACH-000038,5.289658130612967,0.55040697255561,0.9878770799809704,-7.434466607743555,0.002,33,uM
ERASTIN,ACH-000039,2.3835172269153437,0.27990372823722565,1.008667229266072,-22.143608725414605,0.002,66,uM
ERASTIN,ACH-000040,3.9195191061398087,0.12297895527508693,0.882544378130495,-22.109933648105603,0.002,66,uM
ERASTIN,ACH-000042,4.638993780282087,0.6281732598583502,1.009226273174875,-13.102745988361011,0.002,66,uM
ERASTIN,ACH-000043,5.5229612964996555,0.1237498678146961,1.0035256661672476,-58.96498706474945,0.002,66,uM
ERASTIN,ACH-000045,0.8775511983716126,0.3493117077850216,1.01,-2.6122875448798912,0.002,66,uM
ERASTIN,ACH-000046,2.748396442143093,0.03422403301639431,1.0046883433283662,-9.443540048800934,0.002,66,uM
ERASTIN,ACH-000048,77.07348497793703,0,1.01,-0.7869089382593767,0.002,66,uM
ERASTIN,ACH-000050,2.7114332485363253,0.6058917108383932,1.01,-1.4652373196356512,0.002,33,uM
ERASTIN,ACH-000051,4.936818221056471,0.3712228648178787,1.01,-4.582658431933687,0.002,66,uM
ERASTIN,ACH-000052,3.2070339474078176,0.02457020676574546,1.01,-7.853378376328122,0.002,66,uM
ERASTIN,ACH-000053,4.487421018575496,0.3838537156762616,1.01,-3.1355169100619302,0.002,66,uM
ERASTIN,ACH-000054,4.117623380273286,0.06134738260686325,1.01,-22.827056382067333,0.002,33,uM
ERASTIN,ACH-000055,0.8996859241423207,0.05010498092933681,1.01,-4.6361343708725915,0.002,66,uM
ERASTIN,ACH-000056,0.04752777188176283,0.0244899177469441,0.9357585759869264,-1.8419661536334968,0.002,66,uM
ERASTIN,ACH-000058,4.133916009731705,0.23440787661373455,1.0096517146665418,-3.0666574198033087,0.0041,66,uM
ERASTIN,ACH-000059,26.416299121729423,0,1.01,-1.562403032872247,0.002,66,uM
ERASTIN,ACH-000060,2.679990201449812,0.18209386349372608,0.8229881020415055,-3.786938690667755,0.002,66,uM
ERASTIN,ACH-000062,4.305446701930271,0.7380368619054611,0.9702305858820304,-11.789274120949234,0.002,66,uM
ERASTIN,ACH-000065,0.1267387060772545,0.920584219926776,1.01,1e-5,0.002,66,uM
ERASTIN,ACH-000066,4.085194155528849,0.26112982416673003,1.01,-2.685420572089024,0.002,66,uM
ERASTIN,ACH-000067,4.567312755617005,0.1160064764470562,1.01,-21.009154698834575,0.002,66,uM
ERASTIN,ACH-000068,26.65888769482055,0,1.01,-0.7487446576779255,0.002,66,uM
ERASTIN,ACH-000069,2.663616641926625,0.04863708644339845,1.01,-2.8555286050978124,0.002,66,uM
ERASTIN,ACH-000070,0.2866787609462007,0.04422769241784131,0.9815894068535252,-26.146491977755534,0.002,66,uM
ERASTIN,ACH-000073,3.397329186589093,0.09549841667909988,1.01,-9.979612179187532,0.002,66,uM
ERASTIN,ACH-000074,1.0482709718239318,0.07849846695746038,0.9499036248026236,-1.495460044907876,0.002,66,uM
ERASTIN,ACH-000075,2.6244874719696654,0.8301039973603397,0.9806720303783404,-5.6096317960754405,0.002,66,uM
ERASTIN,ACH-000076,0.17683539903525258,0.02380395138258744,1.01,-2.128896277996715,0.002,66,uM
ERASTIN,ACH-000077,3.3924480815793268,0.424427530789525,0.9106741897493258,-5.0243477250319675,0.002,66,uM
ERASTIN,ACH-000078,4.180134036087986,0.18240333144323104,0.9775831931958352,-1.7921189736610508,0.002,66,uM
ERASTIN,ACH-000081,2.760437408250664,0.09062157487796402,1.01,-6.302317745990172,0.002,66,uM
ERASTIN,ACH-000082,1.184594855177343,0.035282585905299965,0.8272106641797214,-2.8889196066423963,0.002,66,uM
ERASTIN,ACH-000086,7.832528216883993,0.6939180266861571,1.01,-22.405234100715575,0.002,66,uM
ERASTIN,ACH-000087,0.5875472002676358,0.027200078690846313,1.01,-2.0397126190780597,0.002,66,uM
ERASTIN,ACH-000090,45.180376364428135,0.6606051212121571,1.0026996961324506,-6.737781670852023,0.002,66,uM
ERASTIN,ACH-000091,83.07413892591663,0.01242524442357902,0.986818242055966,-2.991836579628828,0.002,66,uM
ERASTIN,ACH-000092,3.2625257946050716,0.10092975620778752,1.001001522218623,-4.0089784179189785,0.0041,66,uM
ERASTIN,ACH-000093,3.5666222891340142,0.15222539845852023,1.01,-5.05378742039623,0.002,66,uM
ERASTIN,ACH-000094,4.527554382613195,0.1368437624719238,0.984815668178036,-12.8782993972011,0.002,8.3,uM
ERASTIN,ACH-000096,2.2635912431429306,0.033034368187400125,0.9784886289152236,-2.8820140841337714,0.002,66,uM
ERASTIN,ACH-000097,9161.830894389208,1.01,1.01,-0.4925811205262814,0.002,66,uM
ERASTIN,ACH-000098,4.814820214090942,0.9089228595532428,1.0099999999757707,-13.517134252656184,0.002,66,uM
ERASTIN,ACH-000099,0.6266916584611392,0.1586065099460417,1.01,-1.8702900084329963,0.002,66,uM
ERASTIN,ACH-000100,0.6638737985886694,0.0363681100043969,1.007644032413432,-3.1021064045472664,0.002,66,uM
ERASTIN,ACH-000101,1.7707243769928773,0.015806671253827734,1.01,-1.2221528047472092,0.002,66,uM
ERASTIN,ACH-000102,3.857636419815151,0.06530524346760733,1.01,-26.03952446475433,0.002,66,uM
ERASTIN,ACH-000106,0.33188640774591727,0.030859370508540075,1.01,-0.7283600551065401,0.002,33,uM
ERASTIN,ACH-000107,3.103462560420003,0.09103582556454422,0.9646144729256804,-2.2581529635590036,0.002,66,uM
ERASTIN,ACH-000108,1.8839304518864475,0.3168501626290091,0.991383845888597,-2.550316172644969,0.002,66,uM
ERASTIN,ACH-000110,8.792064955517697,0,1.01,-0.48727622576287394,0.002,66,uM
ERASTIN,ACH-000112,4.419221881808656,0.0355295485395598,1.004003187350392,-19.97192786288574,0.002,66,uM
ERASTIN,ACH-000113,4.662508092894362,0.26412504347017274,1.01,-9.296512376301669,0.002,66,uM
ERASTIN,ACH-000114,4.173345722922035,0.13757150647834543,0.9743110148690012,-23.31668455137211,0.0041,66,uM
ERASTIN,ACH-000115,41.36417462165005,-2.103274303154913e-17,1.01,-2.43966549810538,0.002,66,uM
ERASTIN,ACH-000116,3.8798783241244608,0.09112422030660156,1.01,-4.14685484251111,0.002,66,uM
ERASTIN,ACH-000117,55.487083751259696,0,1.01,-1.8616487902291083,0.002,66,uM
ERASTIN,ACH-000118,6.485279643044811,0.04491877965325837,0.9833021859262028,-45.45607772471478,0.002,66,uM
ERASTIN,ACH-000120,26.8845736060157,0,0.9862484467797684,-0.9621158985650248,0.002,66,uM
ERASTIN,ACH-000121,7.332388192174365,0.6436359075196253,1.0014862395134827,-6.160826076845313,0.002,66,uM
ERASTIN,ACH-000122,2.6912735472851694,0.1146943852513994,1.01,-2.244703558287336,0.002,66,uM
ERASTIN,ACH-000123,1.4903406811040554,0,0.9184490723029368,-1.2778977893783403,0.002,66,uM
ERASTIN,ACH-000124,54.424460490680445,0,1.01,-5.916348523047122,0.002,66,uM
ERASTIN,ACH-000126,5.91755383697219,0.8277995384718104,1.01,-50.12098523471453,0.002,66,uM
ERASTIN,ACH-000129,0.3544940100443825,0.034750881364276676,1.01,-0.8592111913557551,0.002,66,uM
ERASTIN,ACH-000132,5.890238297246417,0.2235139860557864,1.01,-41.79704236072412,0.002,66,uM
ERASTIN,ACH-000133,4.647046093321076,0.4041530079556869,1.01,-7.545167099235901,0.002,33,uM
ERASTIN,ACH-000135,18.79931398343109,0.5664999005280598,0.8114042366723047,-8.214874274971177,0.002,33,uM
ERASTIN,ACH-000136,6.1748967270328325,0.1673040638349652,1.01,-4.7195488094329106,0.002,66,uM
ERASTIN,ACH-000137,83.34211074940674,0,1.01,-2.8062099466421846,0.002,66,uM
ERASTIN,ACH-000138,5.403550014218068,0.250354846672245,1.01,-3.8643985399295184,0.002,66,uM
ERASTIN,ACH-000139,5.4950981037325395,0.06507933146723982,1.01,-63.868697737748846,0.002,66,uM
ERASTIN,ACH-000141,6.060330905843228,0.434232554416737,1.01,-7.3104386104018415,0.002,33,uM
ERASTIN,ACH-000146,4.718688836717201,0.1481046771446123,1.01,-2.137258678811973,0.002,66,uM
ERASTIN,ACH-000147,5.104165507818062,0.6542696908786829,0.9315053131946812,-5.667698886717612,0.002,66,uM
ERASTIN,ACH-000148,39.28149794879351,0.3579872436570815,0.9448642941495924,-2.591416503742595,0.002,66,uM
ERASTIN,ACH-000149,26.892474298341195,0.20984650961152568,1.01,-0.9425835483995484,0.002,66,uM
ERASTIN,ACH-000150,148.1652224295962,0.0012871813518135508,1.0099999327954516,-1.3807546369067514,0.002,66,uM
ERASTIN,ACH-000151,2.1934629708416877,0,0.9725423730457132,-0.8844230982591039,0.002,66,uM
ERASTIN,ACH-000152,3.7459637299354385,0.039469253657942675,1.01,-30.16846507399805,0.002,66,uM
ERASTIN,ACH-000153,2.58603829139694,0.1555649439674022,0.95955064071691,-2.8190294615295306,0.002,66,uM
ERASTIN,ACH-000154,2.4141454522891213,0.05262417051202387,0.9308158755815448,-3.608340901769436,0.002,66,uM
ERASTIN,ACH-000155,4.8467992741877985,0.5841426154540993,1.01,-32.15901834343659,0.002,66,uM
ERASTIN,ACH-000156,8.369356631577444,0,0.9732032753987352,-0.8256116199912733,0.002,66,uM
ERASTIN,ACH-000157,29.86965795218292,0,0.9508144994078568,-1.600533927085488,0.002,66,uM
ERASTIN,ACH-000158,0.9397470454497713,0.0791872454910715,1.01,-1.623675781303302,0.002,66,uM
ERASTIN,ACH-000159,0.2837641871448004,0.03240801763052626,1.01,-1.7137824482871729,0.002,66,uM
ERASTIN,ACH-000160,2.6659262277099742,0.024152531662027257,1.01,-10.46107420366892,0.002,66,uM
ERASTIN,ACH-000161,4.538910127002277,0.17561217236036736,0.9885334035135224,-21.583084699375267,0.002,66,uM
ERASTIN,ACH-000162,0.2703346527554296,0.016939249573567277,0.9168035603806872,-7.574757479917627,0.002,66,uM
ERASTIN,ACH-000163,7.709094712709763,0.6066063419008982,1.01,-18.52330363335962,0.002,66,uM
ERASTIN,ACH-000164,4.497184895708422,0.08294769342533971,1.01,-6.30213467416929,0.002,66,uM
ERASTIN,ACH-000167,2.8048819180466045,0.23903416244381623,1.01,-5.513047512243177,0.002,66,uM
ERASTIN,ACH-000169,2.8312511154127034,0.09254741732719346,0.9973731804742784,-8.750587438375856,0.002,66,uM
ERASTIN,ACH-000171,7.283269155736132,0.8143742918117499,1.01,-18.258104668529647,0.002,66,uM
ERASTIN,ACH-000173,4.553118779419122,0.3158680011149869,1.01,-3.950954639399971,0.002,33,uM
ERASTIN,ACH-000174,3.155897624465016,0.03382654077718245,1.01,-15.41631693473535,0.002,66,uM
ERASTIN,ACH-000176,0.005687171630363882,0.9819786911280952,1.009999999982894,-18.183415145787016,0.002,66,uM
ERASTIN,ACH-000177,47.33731074721662,0,1.01,-2.807399097401676,0.002,66,uM
ERASTIN,ACH-000178,4.347779394677214,0.08834152818122265,0.9701154284912326,-28.13347977478311,0.002,66,uM
ERASTIN,ACH-000180,4.312420472182704,0.8148706732802127,0.9701963854855276,-14.946208870217305,0.002,66,uM
ERASTIN,ACH-000181,4065738730345428e159,0.30065262367817047,1.0099996396556958,-0.05784323597984836,0.002,66,uM
ERASTIN,ACH-000182,4.507715644521595,0.1190714223478288,1.0077644009349758,-21.4552453688004,0.002,66,uM
ERASTIN,ACH-000183,5.704895359239853,0.19253962372376415,0.978141507280438,-1.3127217772389206,0.002,66,uM
ERASTIN,ACH-000186,1.1489495109726633,0.04998851163302467,1.01,-2.8131524595710875,0.0041,66,uM
ERASTIN,ACH-000189,4.119112474101193,0.07390908615371197,0.962099015682016,-5.658538648770246,0.002,66,uM
ERASTIN,ACH-000190,4.7607550064282576,0.5984058250798895,0.999814204283868,-19.124274196982753,0.002,66,uM
ERASTIN,ACH-000191,4.2841327757104946,0.30907200701412924,1.009999996905517,-12.664077197598756,0.002,66,uM
ERASTIN,ACH-000193,0.9370929441250081,0.4466333015645041,1.0066615666295116,-4.293838592168547,0.002,66,uM
ERASTIN,ACH-000194,4.188804267966371,0.08927820784917292,1.01,-25.09139573413671,0.002,66,uM
ERASTIN,ACH-000195,4.574650331818806,0.044339138792227055,0.9517635088296444,-7.074499578953012,0.002,66,uM
ERASTIN,ACH-000197,9.278324852757953,0,1.01,-0.8778091181457861,0.002,66,uM
ERASTIN,ACH-000198,6.072691059196397,0.11954998301210228,1.01,-11.044498339628344,0.002,66,uM
ERASTIN,ACH-000200,12.576575755721862,0.09498843586404468,1.01,-17.106158778691903,0.002,66,uM
ERASTIN,ACH-000201,3.0059370667835887,0.02690731132302312,0.9744896365170488,-3.2210922818790237,0.002,66,uM
ERASTIN,ACH-000202,2.4525620815249454,0.1620637243087624,1.01,-2.102914522657956,0.002,66,uM
ERASTIN,ACH-000203,42.94049658083344,0,0.9767633724841168,-2.866728761549454,0.002,66,uM
ERASTIN,ACH-000204,22.552763068780546,0,1.01,-1.2782238155515566,0.002,66,uM
ERASTIN,ACH-000205,4.404622128807078,0.11469221525415949,0.9865354399322206,-4.415175457262303,0.002,66,uM
ERASTIN,ACH-000207,5.038235435042812,0.10193880760843071,0.894073737238479,-4.125476573387133,0.002,66,uM
ERASTIN,ACH-000209,1.5521601454228948,0.05235421802632432,0.8701216611463019,-2.1336758962326585,0.002,66,uM
ERASTIN,ACH-000211,3.4841635148431274,0.03283738527367241,0.9202794780314864,-2.339132296278109,0.002,66,uM
ERASTIN,ACH-000213,2.4378161981724915,0.09145835699737156,0.9964071758592032,-3.5271930750954668,0.002,66,uM
ERASTIN,ACH-000217,0.5528647994786957,1.01,1.01,1e-5,0.002,66,uM
ERASTIN,ACH-000218,6.731534396776171,0.486839162315719,1.01,-1.7185970211705492,0.002,66,uM
ERASTIN,ACH-000219,2.818926024751532,0.37574883184403374,1.0099999998006108,-6.049453457572,0.002,66,uM
ERASTIN,ACH-000221,13.129519312889322,0.34974601368334235,0.973812074816967,-0.6571698060777752,0.002,66,uM
ERASTIN,ACH-000222,5.927477716824986,0.5010225232179075,1.0099999998506517,-28.324706496438665,0.002,66,uM
ERASTIN,ACH-000226,2.6455107336904446,0.025203986948329423,1.01,-9.145862475195594,0.002,66,uM
ERASTIN,ACH-000227,4.1214146920195756,0.42666663828099566,1.01,-21.58601402015524,0.002,66,uM
ERASTIN,ACH-000228,85.51092664830502,0.24304595564638892,0.9506554762425964,-1.0731871465013088,0.002,66,uM
ERASTIN,ACH-000229,3.472112066380681,0.1910257679444588,0.8281121564718315,-4.16823986414515,0.002,66,uM
ERASTIN,ACH-000231,6.602399505475086,0.5895346013717505,0.977617072650651,-2.223346576856997,0.002,66,uM
ERASTIN,ACH-000232,74.77793454788706,0.010987855840913892,0.9983573173672348,-12.272461410644222,0.002,66,uM
ERASTIN,ACH-000233,0.3237180575198651,0.03290871376836876,0.9582396098050736,-5.683727827202225,0.002,66,uM
ERASTIN,ACH-000234,4.396679383136306,0.6225707174398665,1.01,-21.092916035659595,0.002,66,uM
ERASTIN,ACH-000235,4.661558809120266,0.387970247728971,1.01,-21.213047696359578,0.002,66,uM
ERASTIN,ACH-000236,16.567308686729813,0.5134419934503952,1.01,-2.0675353877577893,0.002,66,uM
ERASTIN,ACH-000237,0.01617276684808021,1.01,1.01,1e-5,0.002,66,uM
ERASTIN,ACH-000238,0.4455670119086852,0.9866398503667794,1.01,1e-5,0.002,66,uM
ERASTIN,ACH-000239,6.208224416757917,0.5115008094698392,1.0099999999599028,-7.816441581654178,0.002,66,uM
ERASTIN,ACH-000241,2.7602963927789212,0.1201945024955334,0.8939056089470396,-1.1392541644961172,0.002,66,uM
ERASTIN,ACH-000242,5.526033674781719,0.5980789653603639,1.0099999999668836,-26.14255326176465,0.002,66,uM
ERASTIN,ACH-000243,147.99120773258292,0,0.943148030261748,-0.4236165660806573,0.002,66,uM
ERASTIN,ACH-000244,5.314223819286805,0.6343773195203544,1.009999999718934,-14.993222254215333,0.002,33,uM
ERASTIN,ACH-000247,6.2785676059502515,0.569010752629014,0.990831828059626,-38.47310107315998,0.002,66,uM
ERASTIN,ACH-000248,2.5069553841784757,0.20945091272001817,0.8666333338472567,-3.328536187625905,0.002,66,uM
ERASTIN,ACH-000249,3.5041087454405786,0.3358167492736584,1.01,-2.3050308569923654,0.002,66,uM
ERASTIN,ACH-000250,2.2334793946203675,0.0893779666732111,1.01,-1.7569163866491837,0.002,66,uM
ERASTIN,ACH-000252,4.778879951818008,0.3789027570184161,1.008730620185864,-22.37053510218549,0.002,66,uM
ERASTIN,ACH-000253,5.286663081795674,0.6989106372218682,1.01,-5.75701241682342,0.002,66,uM
ERASTIN,ACH-000255,113.73607188899096,0,0.9872856662123146,-0.9741225246785216,0.002,66,uM
ERASTIN,ACH-000259,3.1459052708308586,0.02692197792312669,0.951285583738836,-4.1311942786967695,0.002,66,uM
ERASTIN,ACH-000260,4.579197049038817,0.05363414002050619,1.0088824933396892,-5.478669432600819,0.002,66,uM
ERASTIN,ACH-000261,4.132950048831019,0.06934292483525005,0.9923114545100332,-20.160376369577225,0.002,66,uM
ERASTIN,ACH-000263,4.03850523423566,0.27487486320952353,1.01,-21.65552773239465,0.002,66,uM
ERASTIN,ACH-000264,0.7091118532276446,0.029191953005161267,1.01,-4.31139920425542,0.002,66,uM
ERASTIN,ACH-000265,2.068880742468466,0.10304858393396564,0.9810185554640548,-2.5443157351969075,0.002,66,uM
ERASTIN,ACH-000266,7.193159476094991,0.8335327184222336,1.0082226399539411,-5.360162989529486,0.002,66,uM
ERASTIN,ACH-000267,7.595004499816415,0.7884866691149293,1.01,-23.603289875579776,0.002,33,uM
ERASTIN,ACH-000268,2.5394950039760644,0.29794252582264635,0.9838012162426438,-7.802218164448322,0.002,66,uM
ERASTIN,ACH-000269,4.922977265692639,0.09546620705005304,1.007301327545497,-7.903191557817663,0.002,66,uM
ERASTIN,ACH-000270,4.376136035511827,0.9067465698650248,1.0099999976149323,-12.540085185852398,0.002,66,uM
ERASTIN,ACH-000271,3.0932471498078735,0.11290192670822329,0.9685777971374964,-7.88558456688348,0.002,66,uM
ERASTIN,ACH-000273,91.43425407956158,0,0.9442670679269952,-2.41546779321715,0.002,66,uM
ERASTIN,ACH-000274,3.2522983303919704,0.1528653886479726,0.9912361914629488,-5.271971392027625,0.002,66,uM
ERASTIN,ACH-000276,4.355544628909759,0.653771912276308,1.01,-19.41253352082351,0.002,33,uM
ERASTIN,ACH-000277,45.80785007942601,0.5216176769510864,1.01,-5.842457985117794,0.002,66,uM
ERASTIN,ACH-000278,5.926640100064465,0.5903619892226282,1.01,-43.37246420544636,0.002,66,uM
ERASTIN,ACH-000280,146.673883174163,7.03974887828554e-6,1.009012060601087,-0.9050544564862756,0.002,66,uM
ERASTIN,ACH-000281,36.81416924523226,0.7274275196108965,1.01,-6.56272991555956,0.002,66,uM
ERASTIN,ACH-000282,6.330387297434044,0.30036687379481247,1.01,-2.984411560440198,0.002,66,uM
ERASTIN,ACH-000285,4.3040858268266415,0.27373888254123874,0.995406272697514,-20.67656176353287,0.002,66,uM
ERASTIN,ACH-000288,140.3398997134245,0,0.9810905242318342,-1.2853188384138985,0.002,33,uM
ERASTIN,ACH-000289,5.552451664835461,0.932426431495102,1.00999999983494,-2.20501941574584,0.002,33,uM
